n,test_idx,logscore_total,logscore_lf,logscore_mf,logscore_hf
10,32,772.899658203125,30.287269592285156,61.115028381347656,681.4973754882812
10,33,820.9476318359375,29.991039276123047,52.89664840698242,738.0599365234375
10,34,827.6146240234375,25.344287872314453,55.06076431274414,747.2095336914062
10,35,873.2720947265625,35.89952087402344,61.537540435791016,775.8350219726562
10,36,801.7225952148438,28.139698028564453,62.19844436645508,711.3844604492188
10,37,771.3637084960938,27.673120498657227,49.75423049926758,693.9363403320312
10,38,800.3355712890625,24.716331481933594,53.65116882324219,721.9680786132812
10,39,780.3485717773438,26.901954650878906,56.359405517578125,697.0872192382812
10,40,817.0462646484375,26.643571853637695,60.86504364013672,729.5376586914062
10,41,791.8079223632812,24.164352416992188,54.58517074584961,713.058349609375
10,42,867.9595336914062,31.60089111328125,66.82960510253906,769.529052734375
10,43,867.5540161132812,27.02157211303711,63.827980041503906,776.7044677734375
10,44,786.6488647460938,29.0317325592041,60.360050201416016,697.257080078125
10,45,801.82373046875,29.2484073638916,54.660465240478516,717.9148559570312
10,46,783.3060913085938,26.284011840820312,60.127288818359375,696.894775390625
10,47,819.51904296875,27.569026947021484,62.013526916503906,729.9364624023438
10,48,767.0529174804688,29.422115325927734,53.915382385253906,683.7154541015625
10,49,850.978271484375,28.918203353881836,61.9279670715332,760.132080078125
20,0,710.7872924804688,24.812145233154297,56.939449310302734,629.0357055664062
20,1,761.5956420898438,25.980422973632812,48.974124908447266,686.64111328125
20,2,758.3174438476562,26.66497039794922,44.312408447265625,687.340087890625
20,3,726.6447143554688,21.5211181640625,53.55436325073242,651.5692138671875
20,4,717.4251708984375,25.290706634521484,47.7347412109375,644.3997192382812
20,5,734.640625,33.59547805786133,51.885494232177734,649.15966796875
20,6,753.1640014648438,25.52479362487793,56.10517501831055,671.5340576171875
20,7,775.043212890625,34.455360412597656,51.94398880004883,688.6438598632812
20,8,765.0582885742188,24.118560791015625,43.95492935180664,696.9848022460938
20,9,741.8869018554688,23.005298614501953,39.97217559814453,678.909423828125
20,10,756.7664794921875,25.960355758666992,52.79145050048828,678.0147094726562
20,11,713.119140625,24.43492317199707,39.234561920166016,649.4496459960938
20,12,759.0445556640625,20.432710647583008,54.278160095214844,684.3336791992188
20,13,748.3854370117188,29.169918060302734,51.371097564697266,667.8444213867188
20,14,684.0709228515625,23.233482360839844,46.485477447509766,614.3519897460938
20,15,763.176513671875,29.414384841918945,55.057708740234375,678.7044067382812
20,16,773.790771484375,28.51801109313965,54.920928955078125,690.351806640625
20,17,772.9030151367188,29.395584106445312,56.829254150390625,686.6781616210938
20,18,818.2371826171875,23.152721405029297,51.97585678100586,743.1085815429688
20,19,788.8494873046875,28.063674926757812,50.39484405517578,710.3909912109375
20,20,745.3930053710938,25.295368194580078,54.28214645385742,665.8154907226562
20,21,763.9132080078125,26.0472469329834,45.93903732299805,691.9268798828125
20,22,769.0650024414062,34.22842025756836,49.77416229248047,685.0624389648438
20,23,747.2029418945312,19.41856575012207,51.5115966796875,676.2728271484375
20,24,735.4546508789062,23.578781127929688,57.82601547241211,654.0498046875
20,25,749.0873413085938,24.370227813720703,52.27203369140625,672.445068359375
20,26,741.4237670898438,32.33527374267578,51.572998046875,657.5154418945312
20,27,768.4431762695312,26.969486236572266,47.74624252319336,693.7274780273438
20,28,743.1974487304688,27.2135066986084,48.005924224853516,667.97802734375
20,29,720.518798828125,23.506750106811523,49.7796630859375,647.2323608398438
20,30,707.38818359375,25.578638076782227,49.21664047241211,632.5928955078125
20,31,760.7445068359375,27.545305252075195,48.54316329956055,684.6560668945312
20,32,729.0801391601562,30.468631744384766,53.83091735839844,644.7805786132812
20,33,726.4076538085938,23.444496154785156,47.80804443359375,655.1550903320312
20,34,751.6038208007812,24.757619857788086,44.6806640625,682.16552734375
20,35,780.2333374023438,30.96976661682129,54.00541687011719,695.2581787109375
20,36,755.6387939453125,27.741519927978516,56.93339920043945,670.9638671875
20,37,719.1503295898438,25.879152297973633,42.893489837646484,650.377685546875
20,38,760.7521362304688,23.075824737548828,46.94518280029297,690.7310791015625
20,39,712.9503173828125,25.872100830078125,49.18295669555664,637.895263671875
20,40,731.0213012695312,23.999492645263672,50.31561279296875,656.7062377929688
