n,test_idx,logscore_total,logscore_lf,logscore_mf,logscore_hf
10,45,844.4130859375,33.815223693847656,68.41259002685547,742.1852416992188
10,46,849.6814575195312,29.59070587158203,66.7618408203125,753.3289184570312
10,47,873.78369140625,27.25373649597168,66.81644439697266,779.7135009765625
10,48,833.6264038085938,26.874767303466797,61.03499221801758,745.7166137695312
10,49,915.607421875,32.8074951171875,65.01394653320312,817.7859497070312
20,0,760.7462768554688,29.491249084472656,68.35206604003906,662.9029541015625
20,1,826.2454833984375,34.387420654296875,61.04075622558594,730.8173217773438
20,2,832.4437255859375,28.674257278442383,64.2567367553711,739.5127563476562
20,3,801.9568481445312,23.150285720825195,57.61689758300781,721.189697265625
20,4,772.0598754882812,28.54998779296875,52.611534118652344,690.8983764648438
20,5,783.4605712890625,28.76542854309082,59.57891082763672,695.1162109375
20,6,824.0357666015625,26.477190017700195,68.94596099853516,728.6126098632812
20,7,842.2984619140625,38.326011657714844,66.09742736816406,737.8750610351562
20,8,816.4598388671875,25.61355972290039,59.28532791137695,731.5609741210938
20,9,806.1596069335938,24.344507217407227,61.817684173583984,719.9974365234375
20,10,822.0304565429688,30.479984283447266,69.90391540527344,721.6465454101562
20,11,774.5791625976562,26.223115921020508,53.27784729003906,695.0781860351562
20,12,804.600341796875,23.072214126586914,56.45185852050781,725.0762939453125
20,13,812.8599853515625,34.36286544799805,60.07834243774414,718.4187622070312
20,14,753.0479125976562,28.85544204711914,61.126155853271484,663.0662841796875
20,15,817.7268676757812,30.953826904296875,64.12797546386719,722.64501953125
20,16,812.170654296875,30.81782341003418,70.00699615478516,711.3458251953125
20,17,822.6258544921875,31.000041961669922,65.724365234375,725.9014892578125
20,18,857.3079223632812,24.084579467773438,64.4195327758789,768.8038330078125
20,19,826.1209106445312,34.20965576171875,58.670997619628906,733.2402954101562
20,20,804.305419921875,28.724023818969727,61.131656646728516,714.44970703125
20,21,824.782958984375,29.613386154174805,58.1796875,736.9898681640625
20,22,798.3572998046875,30.208499908447266,64.08919525146484,704.0596313476562
20,23,806.0320434570312,24.153717041015625,51.8787956237793,729.99951171875
20,24,793.8463134765625,23.21930503845215,71.98047637939453,698.6465454101562
20,25,817.2671508789062,25.074451446533203,66.47503662109375,725.7176513671875
20,26,804.308837890625,35.42791748046875,63.99918746948242,704.8817138671875
20,27,822.1525268554688,29.59023666381836,58.57654571533203,733.9857177734375
20,28,809.9559936523438,27.718721389770508,52.618797302246094,729.6184692382812
20,29,785.3889770507812,26.240556716918945,67.50255584716797,691.6458740234375
20,30,767.7551879882812,26.821617126464844,58.947898864746094,681.9857177734375
20,31,817.0316162109375,32.74739456176758,58.73647689819336,725.5477294921875
20,32,797.4439697265625,27.301803588867188,66.61557006835938,703.526611328125
20,33,782.1978759765625,25.40212059020996,53.36586380004883,703.4298706054688
20,34,813.1836547851562,23.04768943786621,57.71419906616211,732.4218139648438
20,35,858.92431640625,30.105934143066406,68.07442474365234,760.7439575195312
20,36,814.7432861328125,25.257579803466797,68.32926940917969,721.1564331054688
20,37,801.7949829101562,26.2559757232666,50.79948806762695,724.7395629882812
20,38,828.0328369140625,30.398765563964844,65.20445251464844,732.4296264648438
20,39,773.2824096679688,28.315078735351562,57.895442962646484,687.0718994140625
20,40,779.2056884765625,24.9703426361084,59.84610366821289,694.3892822265625
20,41,785.1064453125,27.938858032226562,56.04583740234375,701.1217651367188
20,42,837.8446655273438,30.200159072875977,64.1554946899414,743.489013671875
20,43,861.5379028320312,32.05305099487305,79.52005767822266,749.9647827148438
20,44,807.20947265625,29.252504348754883,62.02607727050781,715.930908203125
20,45,794.1195678710938,32.76884078979492,57.29128646850586,704.0594482421875
20,46,772.653076171875,28.90062713623047,57.152435302734375,686.6000366210938
20,47,794.5994262695312,27.56182861328125,62.652252197265625,704.3853149414062
20,48,771.0474853515625,24.803028106689453,56.3884162902832,689.8560791015625
20,49,841.887939453125,28.2134952545166,57.94462585449219,755.7298583984375
30,0,757.9993896484375,29.874269485473633,66.69560241699219,661.4295043945312
30,1,812.9426879882812,33.09797668457031,56.127037048339844,723.7176513671875
30,2,798.4030151367188,27.126455307006836,62.80074691772461,708.4757690429688
30,3,787.2694091796875,22.332902908325195,58.0044059753418,706.9320678710938
30,4,742.4403686523438,28.224964141845703,48.7873420715332,665.4280395507812
30,5,769.2678833007812,28.594863891601562,57.3331298828125,683.3399047851562
30,6,798.4521484375,26.573976516723633,68.37168884277344,703.5064697265625
30,7,815.7841796875,37.38999557495117,62.458824157714844,715.9353637695312
30,8,792.48828125,23.876249313354492,59.727699279785156,708.88427734375
30,9,782.5206909179688,23.6572265625,63.37593460083008,695.487548828125
